statedistrict,datetime,tempmax,tempmin,temp,humidity,rainsum,rain,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,country
colombo,2002-01-26,30.1,24.1,26.7,87.0,0.0,False,False,,,14.8,351.6,1010.2,62.4,10.8,,,,06:59:05,18:47:19,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-01-27,29.1,22.1,25.1,83.9,0.0,False,False,,,13.0,316.2,1009.6,47.5,10.1,,,,06:59:10,18:47:40,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-01-28,29.4,22.1,25.8,82.1,0.0,False,False,,,14.8,319.8,1010.4,74.2,11.9,,,,06:59:14,18:48:00,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-01-29,32.1,24.1,26.5,75.6,0.0,False,False,,,25.9,27.8,1010.4,83.2,11.4,,,,06:59:17,18:48:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-01-30,34.1,23.1,27.7,69.2,0.0,False,False,,,29.5,35.2,1009.8,53.2,12.1,,,,06:59:19,18:48:38,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-01-31,31.1,24.1,26.7,79.4,0.0,False,False,,,27.7,31.5,1009.6,43.1,11.9,,,,06:59:20,18:48:56,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-02-01,29.1,25.1,26.0,89.5,1.172,True,False,,,18.4,36.4,1009.5,83.6,10.0,,,,06:59:20,18:49:13,0.61,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2002-02-02,31.4,24.1,25.9,88.3,39.989,True,False,,,20.5,8.1,1009.9,68.4,13.8,,,,06:59:19,18:49:30,0.65,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2002-02-03,30.1,24.1,26.7,87.6,32.7,True,False,,,16.6,289.0,1010.0,44.0,9.9,,,,06:59:17,18:49:46,0.68,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2002-02-04,30.4,24.1,25.8,88.2,0.0,False,False,,,24.1,49.0,1009.6,38.2,12.2,,,,06:59:14,18:50:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-02-05,33.1,24.1,27.4,80.4,1.129,True,False,,,24.1,14.7,1010.1,43.6,11.8,,,,06:59:10,18:50:16,0.75,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2002-02-06,34.1,24.1,28.4,71.9,0.7,True,False,,,20.5,44.6,1009.9,31.6,12.9,,,,06:59:06,18:50:30,0.79,Rain Partially cloudy,Partly cloudy throughout the day with early morning rain.,rain,Sri Lanka
colombo,2002-02-07,31.1,22.1,26.9,72.8,0.0,False,False,,,22.3,307.4,1010.2,35.0,11.6,,,,06:59:00,18:50:43,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-02-08,30.7,21.1,25.3,76.9,0.0,False,False,,,22.3,14.3,1010.2,22.3,10.9,,,,06:58:53,18:50:55,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-02-09,31.1,21.1,26.6,68.8,0.0,False,False,,,33.5,345.1,1010.0,24.4,11.6,,,,06:58:46,18:51:07,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-02-10,32.1,23.1,26.7,77.9,0.0,False,False,,,18.4,29.4,1010.2,44.4,12.5,,,,06:58:38,18:51:18,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-02-11,31.1,23.1,25.6,87.4,15.799,True,False,,,22.3,46.9,1010.4,70.5,11.0,,,,06:58:28,18:51:28,0.96,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,2002-02-12,30.3,23.1,26.2,83.9,23.306,True,False,,,22.3,51.9,1011.0,54.9,12.2,,,,06:58:18,18:51:38,0.0,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,2002-02-13,33.1,24.1,28.2,68.9,0.0,False,False,,,25.9,37.9,1010.2,54.7,12.5,,,,06:58:07,18:51:47,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,2002-02-14,34.1,23.1,28.4,69.3,0.0,False,False,,,22.3,33.5,1010.4,39.7,12.0,,,,06:57:55,18:51:56,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
